"C=10n"
+1.9966424501e+000 +1.0000000000e+000 +0.0000000000e+000 +1.2545274407e-004 +8.9992812087e+001
+2.0244465100e+000 +1.0000000000e+000 +0.0000000000e+000 +1.2719972464e-004 +8.9992711993e+001
+2.0526377527e+000 +1.0000000000e+000 +0.0000000000e+000 +1.2897103262e-004 +8.9992610504e+001
+2.0812215700e+000 +1.0000000000e+000 +0.0000000000e+000 +1.3076700678e-004 +8.9992507602e+001
+2.1102034286e+000 +1.0000000000e+000 +0.0000000000e+000 +1.3258799061e-004 +8.9992403268e+001
+2.1395888713e+000 +1.0000000000e+000 +0.0000000000e+000 +1.3443433238e-004 +8.9992297480e+001
+2.1693835184e+000 +1.0000000000e+000 +0.0000000000e+000 +1.3630638522e-004 +8.9992190219e+001
+2.1995930680e+000 +1.0000000000e+000 +0.0000000000e+000 +1.3820450715e-004 +8.9992081465e+001
+2.2302232980e+000 +1.0000000000e+000 +0.0000000000e+000 +1.4012906120e-004 +8.9991971196e+001
+2.2612800663e+000 +1.0000000000e+000 +0.0000000000e+000 +1.4208041545e-004 +8.9991859392e+001
+2.2927693129e+000 +1.0000000000e+000 +0.0000000000e+000 +1.4405894310e-004 +8.9991746031e+001
+2.3246970600e+000 +1.0000000000e+000 +0.0000000000e+000 +1.4606502255e-004 +8.9991631091e+001
+2.3570694140e+000 +1.0000000000e+000 +0.0000000000e+000 +1.4809903748e-004 +8.9991514550e+001
+2.3898925662e+000 +1.0000000000e+000 +0.0000000000e+000 +1.5016137689e-004 +8.9991396387e+001
+2.4231727942e+000 +1.0000000000e+000 +0.0000000000e+000 +1.5225243521e-004 +8.9991276578e+001
+2.4569164630e+000 +1.0000000000e+000 +0.0000000000e+000 +1.5437261237e-004 +8.9991155101e+001
+2.4911300261e+000 +1.0000000000e+000 +0.0000000000e+000 +1.5652231386e-004 +8.9991031932e+001
+2.5258200270e+000 +1.0000000000e+000 +0.0000000000e+000 +1.5870195082e-004 +8.9990907048e+001
