+2.0000000000e-003 +5.0000000000e+000 +4.1802243293e-001 +2.8317064482e-001 +7.3033709828e-001 +7.3092988181e-001 +5.0000000000e+000 -3.7597504652e-002 +4.5819775671e+000 +1.4318679897e-002 +4.7168293552e+000 +1.4740091735e-002 +4.2696629017e+000 +4.2696629017e-003 +4.2690701182e+000 +4.2690701182e-003 -3.1290744888e-001 -4.0806428473e-003 -4.4716645346e-001 -4.0856687743e-003 +7.3033709828e-001 +3.1231466535e-001 +4.1802243293e-001 -1.8583316872e-002 +1.8399322744e-002 +1.8399412740e-004 +7.3092988181e-001 +4.4775923699e-001 +2.8317064482e-001 -1.9014187780e-002 +1.8825760509e-002 +1.8842727088e-004
+2.1000000000e-003 +5.0000000000e+000 +3.9534422121e-001 +2.6055276040e-001 +7.3043503827e-001 +7.3102630860e-001 +5.0000000000e+000 -3.7738860586e-002 +4.6046557788e+000 +1.4389549309e-002 +4.7394472396e+000 +1.4810772624e-002 +4.2695649617e+000 +4.2695649617e-003 +4.2689736914e+000 +4.2689736914e-003 -3.3568208739e-001 -4.0796087664e-003 -4.6988227788e-001 -4.0848712090e-003 +7.3043503827e-001 +3.3509081706e-001 +3.9534422121e-001 -1.8653851828e-002 +1.8469158075e-002 +1.8469375269e-004 +7.3102630860e-001 +4.7047354821e-001 +2.6055276040e-001 -1.9085008758e-002 +1.8895643833e-002 +1.8936492503e-004
+2.2000000000e-003 +5.0000000000e+000 +3.7298691152e-001 +2.3799544745e-001 +7.3053075135e-001 +7.3112303023e-001 +5.0000000000e+000 -3.7879026347e-002 +4.6270130885e+000 +1.4459415902e-002 +4.7620045525e+000 +1.4881264227e-002 +4.2694692486e+000 +4.2694692486e-003 +4.2688769698e+000 +4.2688769698e-003 -3.5813611871e-001 -4.0782422720e-003 -4.9253530390e-001 -4.0840874903e-003 +7.3053075135e-001 +3.5754383983e-001 +3.7298691152e-001 -1.8723039932e-002 +1.8537658174e-002 +1.8538175830e-004 +7.3112303023e-001 +4.9312758278e-001 +2.3799544745e-001 -1.9155986415e-002 +1.8965351717e-002 +1.9063469778e-004
+2.3000000000e-003 +5.0000000000e+000 +3.5057411347e-001 +2.1542874792e-001 +7.3062524369e-001 +7.3122157617e-001 +5.0000000000e+000 -3.8019394238e-002 +4.6494258865e+000 +1.4529455895e-002 +4.7845712521e+000 +1.4951785163e-002 +4.2693747563e+000 +4.2693747563e-003 +4.2687784238e+000 +4.2687784238e-003 -3.8064746269e-001 -4.0760696934e-003 -5.1519649577e-001 -4.0833071367e-003 +7.3062524369e-001 +3.8005113021e-001 +3.5057411347e-001 -1.8791593208e-002 +1.8605525589e-002 +1.8606761958e-004 +7.3122157617e-001 +5.1579282825e-001 +2.1542874792e-001 -1.9227801030e-002 +1.9035092299e-002 +1.9270873037e-004
+2.4000000000e-003 +5.0000000000e+000 +3.2792954912e-001 +1.9281718285e-001 +7.3071772438e-001 +7.3132509409e-001 +5.0000000000e+000 -3.8160623644e-002 +4.6720704509e+000 +1.4600220159e-002 +4.8071828171e+000 +1.5022446304e-002 +4.2692822756e+000 +4.2692822756e-003 +4.2686749059e+000 +4.2686749059e-003 -4.0339554497e-001 -4.0719483174e-003 -5.3790054152e-001 -4.0825307978e-003 +7.3071772438e-001 +4.0278817526e-001 +3.2792954912e-001 -1.8858919954e-002 +1.8672168477e-002 +1.8675147772e-004 +7.3132509409e-001 +5.3850791124e-001 +1.9281718285e-001 -1.9301703690e-002 +1.9104977101e-002 +1.9672658837e-004
+2.5000000000e-003 +5.0000000000e+000 +3.0530746561e-001 +1.7019864675e-001 +7.3080336723e-001 +7.3144063204e-001 +5.0000000000e+000 -3.8301799400e-002 +4.6946925344e+000 +1.4670914170e-002 +4.8298013532e+000 +1.5093129229e-002 +4.2691966328e+000 +4.2691966328e-003 +4.2685593680e+000 +4.2685593680e-003 -4.2613316643e-001 -4.0631322954e-003 -5.6060472048e-001 -4.0817844567e-003 +7.3080336723e-001 +4.2549590162e-001 +3.0530746561e-001 -1.8921458641e-002 +1.8734046465e-002 +1.8741217580e-004 +7.3144063204e-001 +5.6124198529e-001 +1.7019864675e-001 -1.9380340758e-002 +1.9174913686e-002 +2.0542707252e-004
+2.6000000000e-003 +5.0000000000e+000 +2.8297304591e-001 +1.4760102974e-001 +7.3087207401e-001 +7.3158532689e-001 +5.0000000000e+000 -3.8441998613e-002 +4.7170269541e+000 +1.4740709232e-002 +4.8523989703e+000 +1.5163746782e-002 +4.2691279260e+000 +4.2691279260e-003 +4.2684146731e+000 +4.2684146731e-003 -4.4861228098e-001 -4.0429993707e-003 -5.8327104426e-001 -4.0811202543e-003 +7.3087207401e-001 +4.4789902810e-001 +2.8297304591e-001 -1.8971716274e-002 +1.8783708602e-002 +1.8800767174e-004 +7.3158532689e-001 +5.8398429715e-001 +1.4760102974e-001 -1.9470282339e-002 +1.9244867036e-002 +2.2541530239e-004
+2.7000000000e-003 +5.0000000000e+000 +2.6095917823e-001 +1.2498067292e-001 +7.3090171081e-001 +7.3180123429e-001 +5.0000000000e+000 -3.8581235020e-002 +4.7390408218e+000 +1.4809502568e-002 +4.8750193271e+000 +1.5234435397e-002 +4.2690982892e+000 +4.2690982892e-003 +4.2681987657e+000 +4.2681987657e-003 -4.7084205606e-001 -3.9953022735e-003 -6.0592103789e-001 -4.0806500591e-003 +7.3090171081e-001 +4.6994253258e-001 +2.6095917823e-001 -1.8993253072e-002 +1.8804804842e-002 +1.8844823014e-004 +7.3180123429e-001 +6.0682056137e-001 +1.2498067292e-001 -1.9587981948e-002 +1.9315085456e-002 +2.7289649217e-004
+2.8000000000e-003 +5.0000000000e+000 +2.3943721343e-001 +1.0224427165e-001 +7.3083539406e-001 +7.3219292481e-001 +5.0000000000e+000 -3.8719217040e-002 +4.7605627866e+000 +1.4876758708e-002 +4.8977557284e+000 +1.5305486651e-002 +4.2691646059e+000 +4.2691646059e-003 +4.2678070752e+000 +4.2678070752e-003 -4.9275571139e-001 -3.8788522604e-003 -6.2859112241e-001 -4.0806908057e-003 +7.3083539406e-001 +4.9139818063e-001 +2.3943721343e-001 -1.8944084769e-002 +1.8755610968e-002 +1.8847380027e-004 +7.3219292481e-001 +6.2994865317e-001 +1.0224427165e-001 -1.9775132272e-002 +1.9386177457e-002 +3.8895481475e-004
+2.9000000000e-003 +5.0000000000e+000 +2.1936072984e-001 +7.9231700258e-002 +7.3051289443e-001 +7.3303366225e-001 +5.0000000000e+000 -3.8853352099e-002 +4.7806392702e+000 +1.4939497719e-002 +4.9207682997e+000 +1.5377400937e-002 +4.2694871056e+000 +4.2694871056e-003 +4.2669663378e+000 +4.2669663378e-003 -5.1367293240e-001 -3.5815069045e-003 -6.5128119418e-001 -4.0823066856e-003 +7.3051289443e-001 +5.1115216459e-001 +2.1936072984e-001 -1.8708185044e-002 +1.8521004624e-002 +1.8718041995e-004 +7.3303366225e-001 +6.5380196199e-001 +7.9231700258e-002 -2.0145167055e-002 +1.9459707622e-002 +6.8545943271e-004
