1e-6 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0
2e-6 -6.28314396555895e-2 6.28314396555895e-4 -6.28314396555895e-2 -3.9477898091939854e-5 -6.28314396555895e-2 -6.28314396555895e-4 3.9477898091939854e-5
3e-6 -6.282895917793656e-2 1.2566039883352607e-3 -6.282895917793656e-2 -7.895112068594836e-5 -6.282895917793656e-2 -1.2566039883352607e-3 7.895112068594836e-5
4e-6 -6.282399832055571e-2 1.8848439715408176e-3 -6.282399832055571e-2 -1.1841343450258988e-4 -6.282399832055571e-2 -1.8848439715408176e-3 1.1841343450258988e-4
4.9999999999999996e-6 -6.281655727929303e-2 2.513009544333748e-3 -6.281655727929303e-2 -1.5785860798505095e-4 -6.281655727929303e-2 -2.513009544333748e-3 1.5785860798505095e-4
6e-6 -6.280663634790812e-2 3.1410759078128294e-3 -6.280663634790812e-2 -1.9728041228317573e-4 -6.280663634790812e-2 -3.1410759078128294e-3 1.9728041228317573e-4
7e-6 -6.279423591806249e-2 3.769018266993454e-3 -6.279423591806249e-2 -2.3667262223707399e-4 -6.279423591806249e-2 -3.769018266993454e-3 2.3667262223707399e-4
8e-6 -6.27793564793036e-2 4.39681183178649e-3 -6.27793564793036e-2 -2.7602901736014393e-4 -6.27793564793036e-2 -4.39681183178649e-3 2.7602901736014393e-4
9e-6 -6.276199861904652e-2 5.0244318179769555e-3 -6.276199861904652e-2 -3.153433828213631e-4 -6.276199861904652e-2 -5.0244318179769555e-3 3.153433828213631e-4
9.999999999999999e-6 -6.274216302254976e-2 5.651853448202453e-3 -6.274216302254976e-2 -3.546095104266783e-4 -6.274216302254976e-2 -5.651853448202453e-3 3.546095104266783e-4
1.1e-5 -6.27198504728883e-2 6.279051952931336e-3 -6.27198504728883e-2 -3.938211995993507e-4 -6.27198504728883e-2 -6.279051952931336e-3 3.938211995993507e-4
1.2e-5 -6.269506185092422e-2 6.9060025714405785e-3 -6.269506185092422e-2 -4.3297225835910874e-4 -6.269506185092422e-2 -6.9060025714405785e-3 4.3297225835910874e-4
1.3e-5 -6.266779813526946e-2 7.532680552793273e-3 -6.266779813526946e-2 -4.7205650429991877e-4 -6.266779813526946e-2 -7.532680552793273e-3 4.7205650429991877e-4
1.4e-5 -6.263806040224806e-2 8.159061156815754e-3 -6.263806040224806e-2 -5.110677655662611e-4 -6.263806040224806e-2 -8.159061156815754e-3 5.110677655662611e-4
1.4999999999999999e-5 -6.260584982585637e-2 8.785119655074317e-3 -6.260584982585637e-2 -5.499998818277619e-4 -6.260584982585637e-2 -8.785119655074317e-3 5.499998818277619e-4
1.6e-5 -6.257116767771131e-2 9.41083133185143e-3 -6.257116767771131e-2 -5.88846705251935e-4 -6.257116767771131e-2 -9.41083133185143e-3 5.88846705251935e-4
1.7e-5 -6.253401532700575e-2 1.0036171485121488e-2 -6.253401532700575e-2 -6.276021014750453e-4 -6.253401532700575e-2 -1.0036171485121488e-2 6.276021014750453e-4
1.8e-5 -6.2494394240450335e-2 1.066111542752599e-2 -6.2494394240450335e-2 -6.662599505707565e-4 -6.2494394240450335e-2 -1.066111542752599e-2 6.662599505707565e-4
1.8999999999999998e-5 -6.245230598221774e-2 1.128563848734817e-2 -6.245230598221774e-2 -7.048141480165608e-4 -6.245230598221774e-2 -1.128563848734817e-2 7.048141480165608e-4
1.9999999999999998e-5 -6.2407752213880174e-2 1.1909716009486971e-2 -6.2407752213880174e-2 -7.432586056577447e-4 -6.2407752213880174e-2 -1.1909716009486971e-2 7.432586056577447e-4
2.1e-5 -6.236073469434533e-2 1.2533323356430424e-2 -6.236073469434533e-2 -7.815872526687994e-4 -6.236073469434533e-2 -1.2533323356430424e-2 7.815872526687994e-4
2.2e-5 -6.231125527978265e-2 1.315643590922825e-2 -6.231125527978265e-2 -8.197940365120208e-4 -6.231125527978265e-2 -1.315643590922825e-2 8.197940365120208e-4
2.3e-5 -6.22593159235556e-2 1.3779029068463806e-2 -6.22593159235556e-2 -8.578729238933442e-4 -6.22593159235556e-2 -1.3779029068463806e-2 8.578729238933442e-4
2.4e-5 -6.2204918676141085e-2 1.4401078255225217e-2 -6.2204918676141085e-2 -8.958179017150284e-4 -6.2204918676141085e-2 -1.4401078255225217e-2 8.958179017150284e-4
2.4999999999999998e-5 -6.214806568504905e-2 1.5022558912075707e-2 -6.214806568504905e-2 -9.336229780251999e-4 -6.214806568504905e-2 -1.5022558912075707e-2 9.336229780251999e-4
2.6e-5 -6.2088759194737886e-2 1.5643446504023086e-2 -6.2088759194737886e-2 -9.712821829640536e-4 -6.2088759194737886e-2 -1.5643446504023086e-2 9.712821829640536e-4
2.7e-5 -6.202700154652696e-2 1.6263716519488356e-2 -6.202700154652696e-2 -1.0087895697065803e-3 -6.202700154652696e-2 -1.6263716519488356e-2 1.0087895697065803e-3
2.8e-5 -6.1962795178503116e-2 1.6883344471273386e-2 -6.1962795178503116e-2 -1.0461392154016258e-3 -6.1962795178503116e-2 -1.6883344471273386e-2 1.0461392154016258e-3
2.9e-5 -6.1896142625421646e-2 1.7502305897527604e-2 -6.1896142625421646e-2 -1.083325222107127e-3 -6.1896142625421646e-2 -1.7502305897527604e-2 1.083325222107127e-3
2.9999999999999997e-5 -6.182704651861304e-2 1.8120576362713733e-2 -6.182704651861304e-2 -1.1203417177215818e-3 -6.182704651861304e-2 -1.8120576362713733e-2 1.1203417177215818e-3
3.1e-5 -6.1755509585872614e-2 1.873813145857246e-2 -6.1755509585872614e-2 -1.1571828569112126e-3 -6.1755509585872614e-2 -1.873813145857246e-2 1.1571828569112126e-3
