"C1=1μ"
+3.6000000000e-005 +2.2427076095e-001 +4.0626030061e-003 +2.2427076095e-001 -2.2020815794e-004 -4.9386251149e-005 +2.2020815794e-001 +2.2020815794e-004 +4.8491632825e-005 +4.0626030061e-003 +2.1614555494e-004 +8.7811358125e-007 +4.0626030061e-003 +4.0626030061e-006 +1.6504743186e-008
+3.7000000000e-005 +2.3038942668e-001 +4.2844235857e-003 +2.3038942668e-001 -2.2610500309e-004 -5.2092202031e-005 +2.2610500309e-001 +2.2610500309e-004 +5.1123472423e-005 +4.2844235857e-003 +2.2182057951e-004 +9.5037332262e-007 +4.2844235857e-003 +4.2844235857e-006 +1.8356285461e-008
+3.8000000000e-005 +2.3649899702e-001 +4.5118987851e-003 +2.3649899702e-001 -2.3198709824e-004 -5.4864716056e-005 +2.3198709824e-001 +2.3198709824e-004 +5.3818013749e-005 +4.5118987851e-003 +2.2747519945e-004 +1.0263450761e-006 +4.5118987851e-003 +4.5118987851e-006 +2.0357230647e-008
+3.9000000000e-005 +2.4259923080e-001 +4.7450079999e-003 +2.4259923080e-001 -2.3785422280e-004 -5.7703251492e-005 +2.3785422280e-001 +2.3785422280e-004 +5.6574631302e-005 +4.7450079999e-003 +2.3310921480e-004 +1.1061050891e-006 +4.7450079999e-003 +4.7450079999e-006 +2.2515100919e-008
+4.0000000000e-005 +2.4868988716e-001 +4.9837304262e-003 +2.4868988716e-001 -2.4370615674e-004 -6.0607256621e-005 +2.4370615674e-001 +2.4370615674e-004 +5.9392690832e-005 +4.9837304262e-003 +2.3872242631e-004 +1.1897282194e-006 +4.9837304262e-003 +4.9837304262e-006 +2.4837568961e-008
+4.1000000000e-005 +2.5477072568e-001 +5.2280450618e-003 +2.5477072568e-001 -2.4954268062e-004 -6.3576169831e-005 +2.4954268062e-001 +2.4954268062e-004 +6.2271549452e-005 +5.2280450618e-003 +2.4431463556e-004 +1.2772879240e-006 +5.2280450618e-003 +5.2280450618e-006 +2.7332455168e-008
+4.2000000000e-005 +2.6084150629e-001 +5.4779307067e-003 +2.6084150629e-001 -2.5536357558e-004 -6.6609419707e-005 +2.5536357558e-001 +2.5536357558e-004 +6.5210555735e-005 +5.4779307067e-003 +2.4988564488e-004 +1.3688562472e-006 +5.4779307067e-003 +5.4779307067e-006 +3.0007724827e-008
+4.3000000000e-005 +2.6690198932e-001 +5.7333659640e-003 +2.6690198932e-001 -2.6116862336e-004 -6.9706425122e-005 +2.6116862336e-001 +2.6116862336e-004 +6.8209049826e-005 +5.7333659640e-003 +2.5543525739e-004 +1.4645038107e-006 +5.7333659640e-003 +5.7333659640e-006 +3.2871485278e-008
+4.4000000000e-005 +2.7295193552e-001 +5.9943292411e-003 +2.7295193552e-001 -2.6695760628e-004 -7.2866595334e-005 +2.6695760628e-001 +2.6695760628e-004 +7.1266363549e-005 +5.9943292411e-003 +2.6096327704e-004 +1.5642998024e-006 +5.9943292411e-003 +5.9943292411e-006 +3.5931983050e-008
+4.5000000000e-005 +2.7899110604e-001 +6.2607987496e-003 +2.7899110604e-001 -2.7273030729e-004 -7.6089330081e-005 +2.7273030729e-001 +2.7273030729e-004 +7.4381820514e-005 +6.2607987496e-003 +2.6646950854e-004 +1.6683119659e-006 +6.2607987496e-003 +6.2607987496e-006 +3.9197600983e-008
+4.6000000000e-005 +2.8501926247e-001 +6.5327525071e-003 +2.8501926247e-001 -2.7848650996e-004 -7.9374019677e-005 +2.7848650996e-001 +2.7848650996e-004 +7.7554736231e-005 +6.5327525071e-003 +2.7195375746e-004 +1.7766065908e-006 +6.5327525071e-003 +6.5327525071e-006 +4.2676855319e-008
+4.7000000000e-005 +2.9103616683e-001 +6.8101683372e-003 +2.9103616683e-001 -2.8422599849e-004 -8.2720045114e-005 +2.8422599849e-001 +2.8422599849e-004 +8.0784418218e-005 +6.8101683372e-003 +2.7741583015e-004 +1.8892485028e-006 +6.8101683372e-003 +6.8101683372e-006 +4.6378392781e-008
+4.8000000000e-005 +2.9704158158e-001 +7.0930238711e-003 +2.9704158158e-001 -2.8994855771e-004 -8.6126778157e-005 +2.8994855771e-001 +2.8994855771e-004 +8.4070166116e-005 +7.0930238711e-003 +2.8285553383e-004 +2.0063010536e-006 +7.0930238711e-003 +7.0930238711e-006 +5.0310987635e-008
+4.9000000000e-005 +3.0303526963e-001 +7.3812965476e-003 +3.0303526963e-001 -2.9565397309e-004 -8.9593581452e-005 +2.9565397309e-001 +2.9565397309e-004 +8.7411271801e-005 +7.3812965476e-003 +2.8827267654e-004 +2.1278261121e-006 +7.3812965476e-003 +7.3812965476e-006 +5.4483538724e-008
+5.0000000000e-005 +3.0901699437e-001 +7.6749636147e-003 +3.0901699437e-001 -3.0134203076e-004 -9.3119808624e-005 +3.0134203076e-001 +3.0134203076e-004 +9.0807019503e-005 +7.6749636147e-003 +2.9366706715e-004 +2.2538840552e-006 +7.6749636147e-003 +7.6749636147e-006 +5.8905066488e-008
+5.1000000000e-005 +3.1498651966e-001 +7.9740021301e-003 +3.1498651966e-001 -3.0701251753e-004 -9.6704804386e-005 +3.0701251753e-001 +3.0701251753e-004 +9.4256685917e-005 +7.9740021301e-003 +2.9903851540e-004 +2.3845337588e-006 +7.9740021301e-003 +7.9740021301e-006 +6.3584709971e-008
+5.2000000000e-005 +3.2094360981e-001 +8.2783889620e-003 +3.2094360981e-001 -3.1266522085e-004 -1.0034790464e-004 +3.1266522085e-001 +3.1266522085e-004 +9.7759540326e-005 +8.2783889620e-003 +3.0438683188e-004 +2.5198325892e-006 +8.2783889620e-003 +8.2783889620e-006 +6.8531723807e-008
+5.3000000000e-005 +3.2688802965e-001 +8.5881007901e-003 +3.2688802965e-001 -3.1829992886e-004 -1.0404843659e-004 +3.1829992886e-001 +3.1829992886e-004 +1.0131484472e-004 +8.5881007901e-003 +3.0971182807e-004 +2.6598363954e-006 +8.5881007901e-003 +8.5881007901e-006 +7.3755475181e-008
+5.4000000000e-005 +3.3281954452e-001 +8.9031141064e-003 +3.3281954452e-001 -3.2391643042e-004 -1.0780571883e-004 +3.2391643042e-001 +3.2391643042e-004 +1.0492185389e-004 +8.9031141064e-003 +3.1501331631e-004 +2.8045995001e-006 +8.9031141064e-003 +8.9031141064e-006 +7.9265440792e-008
+5.5000000000e-005 +3.3873792025e-001 +9.2234052162e-003 +3.3873792025e-001 -3.2951451503e-004 -1.1161906151e-004 +3.2951451503e-001 +3.2951451503e-004 +1.0857981561e-004 +9.2234052162e-003 +3.2029110981e-004 +2.9541746930e-006 +9.2234052162e-003 +9.2234052162e-006 +8.5071203783e-008
+5.6000000000e-005 +3.4464292317e-001 +9.5489502389e-003 +3.4464292317e-001 -3.3509397294e-004 -1.1548776637e-004 +3.3509397294e-001 +3.3509397294e-004 +1.1228797070e-004 +9.5489502389e-003 +3.2554502270e-004 +3.1086132223e-006 +9.5489502389e-003 +9.5489502389e-006 +9.1182450665e-008
+5.7000000000e-005 +3.5053432019e-001 +9.8797251089e-003 +3.5053432019e-001 -3.4065459508e-004 -1.1941112691e-004 +3.4065459508e-001 +3.4065459508e-004 +1.1604555315e-004 +9.8797251089e-003 +3.3077486997e-004 +3.2679647883e-006 +9.8797251089e-003 +9.8797251089e-006 +9.7608968227e-008
