"Vgs=-1.5"
+3.0303030303e-001 -1.5000000000e+000 +3.0303030303e-001 -2.1120293848e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -1.8030303030e+000 +3.0303030303e-001 +2.1120293848e-004
+3.3333333333e-001 -1.5000000000e+000 +3.3333333333e-001 -2.2222222222e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -1.8333333333e+000 +3.3333333333e-001 +2.2222222222e-004
+3.6363636364e-001 -1.5000000000e+000 +3.6363636364e-001 -2.3140495868e-004 -1.5000000000e+000 -5.4210108624e-020 -1.5000000000e+000 -1.8636363636e+000 +3.6363636364e-001 +2.3140495868e-004
+3.9393939394e-001 -1.5000000000e+000 +3.9393939394e-001 -2.3875114784e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -1.8939393939e+000 +3.9393939394e-001 +2.3875114784e-004
+4.2424242424e-001 -1.5000000000e+000 +4.2424242424e-001 -2.4426078972e-004 -1.5000000000e+000 -5.4210108624e-020 -1.5000000000e+000 -1.9242424242e+000 +4.2424242424e-001 +2.4426078972e-004
+4.5454545455e-001 -1.5000000000e+000 +4.5454545455e-001 -2.4793388430e-004 -1.5000000000e+000 +2.7105054312e-020 -1.5000000000e+000 -1.9545454545e+000 +4.5454545455e-001 +2.4793388430e-004
+4.8484848485e-001 -1.5000000000e+000 +4.8484848485e-001 -2.4977043159e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -1.9848484848e+000 +4.8484848485e-001 +2.4977043159e-004
+5.1515151515e-001 -1.5000000000e+000 +5.1515151515e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.0151515152e+000 +5.1515151515e-001 +2.5000000000e-004
+5.4545454545e-001 -1.5000000000e+000 +5.4545454545e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.0454545455e+000 +5.4545454545e-001 +2.5000000000e-004
+5.7575757576e-001 -1.5000000000e+000 +5.7575757576e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.0757575758e+000 +5.7575757576e-001 +2.5000000000e-004
+6.0606060606e-001 -1.5000000000e+000 +6.0606060606e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.1060606061e+000 +6.0606060606e-001 +2.5000000000e-004
+6.3636363636e-001 -1.5000000000e+000 +6.3636363636e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.1363636364e+000 +6.3636363636e-001 +2.5000000000e-004
+6.6666666667e-001 -1.5000000000e+000 +6.6666666667e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.1666666667e+000 +6.6666666667e-001 +2.5000000000e-004
+6.9696969697e-001 -1.5000000000e+000 +6.9696969697e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.1969696970e+000 +6.9696969697e-001 +2.5000000000e-004
+7.2727272727e-001 -1.5000000000e+000 +7.2727272727e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.2272727273e+000 +7.2727272727e-001 +2.5000000000e-004
+7.5757575758e-001 -1.5000000000e+000 +7.5757575758e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.2575757576e+000 +7.5757575758e-001 +2.5000000000e-004
+7.8787878788e-001 -1.5000000000e+000 +7.8787878788e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.2878787879e+000 +7.8787878788e-001 +2.5000000000e-004
+8.1818181818e-001 -1.5000000000e+000 +8.1818181818e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.3181818182e+000 +8.1818181818e-001 +2.5000000000e-004
+8.4848484848e-001 -1.5000000000e+000 +8.4848484848e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.3484848485e+000 +8.4848484848e-001 +2.5000000000e-004
+8.7878787879e-001 -1.5000000000e+000 +8.7878787879e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.3787878788e+000 +8.7878787879e-001 +2.5000000000e-004
+9.0909090909e-001 -1.5000000000e+000 +9.0909090909e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.4090909091e+000 +9.0909090909e-001 +2.5000000000e-004
+9.3939393939e-001 -1.5000000000e+000 +9.3939393939e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.4393939394e+000 +9.3939393939e-001 +2.5000000000e-004
+9.6969696970e-001 -1.5000000000e+000 +9.6969696970e-001 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.4696969697e+000 +9.6969696970e-001 +2.5000000000e-004
+1.0000000000e+000 -1.5000000000e+000 +1.0000000000e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.5000000000e+000 +1.0000000000e+000 +2.5000000000e-004
+1.0303030303e+000 -1.5000000000e+000 +1.0303030303e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.5303030303e+000 +1.0303030303e+000 +2.5000000000e-004
+1.0606060606e+000 -1.5000000000e+000 +1.0606060606e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.5606060606e+000 +1.0606060606e+000 +2.5000000000e-004
+1.0909090909e+000 -1.5000000000e+000 +1.0909090909e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.5909090909e+000 +1.0909090909e+000 +2.5000000000e-004
+1.1212121212e+000 -1.5000000000e+000 +1.1212121212e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.6212121212e+000 +1.1212121212e+000 +2.5000000000e-004
+1.1515151515e+000 -1.5000000000e+000 +1.1515151515e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.6515151515e+000 +1.1515151515e+000 +2.5000000000e-004
+1.1818181818e+000 -1.5000000000e+000 +1.1818181818e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.6818181818e+000 +1.1818181818e+000 +2.5000000000e-004
+1.2121212121e+000 -1.5000000000e+000 +1.2121212121e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.7121212121e+000 +1.2121212121e+000 +2.5000000000e-004
+1.2424242424e+000 -1.5000000000e+000 +1.2424242424e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.7424242424e+000 +1.2424242424e+000 +2.5000000000e-004
+1.2727272727e+000 -1.5000000000e+000 +1.2727272727e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.7727272727e+000 +1.2727272727e+000 +2.5000000000e-004
+1.3030303030e+000 -1.5000000000e+000 +1.3030303030e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.8030303030e+000 +1.3030303030e+000 +2.5000000000e-004
+1.3333333333e+000 -1.5000000000e+000 +1.3333333333e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.8333333333e+000 +1.3333333333e+000 +2.5000000000e-004
+1.3636363636e+000 -1.5000000000e+000 +1.3636363636e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.8636363636e+000 +1.3636363636e+000 +2.5000000000e-004
+1.3939393939e+000 -1.5000000000e+000 +1.3939393939e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.8939393939e+000 +1.3939393939e+000 +2.5000000000e-004
+1.4242424242e+000 -1.5000000000e+000 +1.4242424242e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.9242424242e+000 +1.4242424242e+000 +2.5000000000e-004
+1.4545454545e+000 -1.5000000000e+000 +1.4545454545e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.9545454545e+000 +1.4545454545e+000 +2.5000000000e-004
+1.4848484848e+000 -1.5000000000e+000 +1.4848484848e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -2.9848484848e+000 +1.4848484848e+000 +2.5000000000e-004
+1.5151515152e+000 -1.5000000000e+000 +1.5151515152e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.0151515152e+000 +1.5151515152e+000 +2.5000000000e-004
+1.5454545455e+000 -1.5000000000e+000 +1.5454545455e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.0454545455e+000 +1.5454545455e+000 +2.5000000000e-004
+1.5757575758e+000 -1.5000000000e+000 +1.5757575758e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.0757575758e+000 +1.5757575758e+000 +2.5000000000e-004
+1.6060606061e+000 -1.5000000000e+000 +1.6060606061e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.1060606061e+000 +1.6060606061e+000 +2.5000000000e-004
+1.6363636364e+000 -1.5000000000e+000 +1.6363636364e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.1363636364e+000 +1.6363636364e+000 +2.5000000000e-004
+1.6666666667e+000 -1.5000000000e+000 +1.6666666667e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.1666666667e+000 +1.6666666667e+000 +2.5000000000e-004
+1.6969696970e+000 -1.5000000000e+000 +1.6969696970e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.1969696970e+000 +1.6969696970e+000 +2.5000000000e-004
+1.7272727273e+000 -1.5000000000e+000 +1.7272727273e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.2272727273e+000 +1.7272727273e+000 +2.5000000000e-004
+1.7575757576e+000 -1.5000000000e+000 +1.7575757576e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.2575757576e+000 +1.7575757576e+000 +2.5000000000e-004
+1.7878787879e+000 -1.5000000000e+000 +1.7878787879e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.2878787879e+000 +1.7878787879e+000 +2.5000000000e-004
+1.8181818182e+000 -1.5000000000e+000 +1.8181818182e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.3181818182e+000 +1.8181818182e+000 +2.5000000000e-004
+1.8484848485e+000 -1.5000000000e+000 +1.8484848485e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.3484848485e+000 +1.8484848485e+000 +2.5000000000e-004
+1.8787878788e+000 -1.5000000000e+000 +1.8787878788e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.3787878788e+000 +1.8787878788e+000 +2.5000000000e-004
+1.9090909091e+000 -1.5000000000e+000 +1.9090909091e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.4090909091e+000 +1.9090909091e+000 +2.5000000000e-004
+1.9393939394e+000 -1.5000000000e+000 +1.9393939394e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.4393939394e+000 +1.9393939394e+000 +2.5000000000e-004
+1.9696969697e+000 -1.5000000000e+000 +1.9696969697e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.4696969697e+000 +1.9696969697e+000 +2.5000000000e-004
+2.0000000000e+000 -1.5000000000e+000 +2.0000000000e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.5000000000e+000 +2.0000000000e+000 +2.5000000000e-004
+2.0303030303e+000 -1.5000000000e+000 +2.0303030303e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.5303030303e+000 +2.0303030303e+000 +2.5000000000e-004
+2.0606060606e+000 -1.5000000000e+000 +2.0606060606e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.5606060606e+000 +2.0606060606e+000 +2.5000000000e-004
+2.0909090909e+000 -1.5000000000e+000 +2.0909090909e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.5909090909e+000 +2.0909090909e+000 +2.5000000000e-004
+2.1212121212e+000 -1.5000000000e+000 +2.1212121212e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.6212121212e+000 +2.1212121212e+000 +2.5000000000e-004
+2.1515151515e+000 -1.5000000000e+000 +2.1515151515e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.6515151515e+000 +2.1515151515e+000 +2.5000000000e-004
+2.1818181818e+000 -1.5000000000e+000 +2.1818181818e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.6818181818e+000 +2.1818181818e+000 +2.5000000000e-004
+2.2121212121e+000 -1.5000000000e+000 +2.2121212121e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.7121212121e+000 +2.2121212121e+000 +2.5000000000e-004
+2.2424242424e+000 -1.5000000000e+000 +2.2424242424e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.7424242424e+000 +2.2424242424e+000 +2.5000000000e-004
+2.2727272727e+000 -1.5000000000e+000 +2.2727272727e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.7727272727e+000 +2.2727272727e+000 +2.5000000000e-004
+2.3030303030e+000 -1.5000000000e+000 +2.3030303030e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.8030303030e+000 +2.3030303030e+000 +2.5000000000e-004
+2.3333333333e+000 -1.5000000000e+000 +2.3333333333e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.8333333333e+000 +2.3333333333e+000 +2.5000000000e-004
+2.3636363636e+000 -1.5000000000e+000 +2.3636363636e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.8636363636e+000 +2.3636363636e+000 +2.5000000000e-004
+2.3939393939e+000 -1.5000000000e+000 +2.3939393939e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.8939393939e+000 +2.3939393939e+000 +2.5000000000e-004
+2.4242424242e+000 -1.5000000000e+000 +2.4242424242e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.9242424242e+000 +2.4242424242e+000 +2.5000000000e-004
+2.4545454545e+000 -1.5000000000e+000 +2.4545454545e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.9545454545e+000 +2.4545454545e+000 +2.5000000000e-004
+2.4848484848e+000 -1.5000000000e+000 +2.4848484848e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -3.9848484848e+000 +2.4848484848e+000 +2.5000000000e-004
+2.5151515152e+000 -1.5000000000e+000 +2.5151515152e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.0151515152e+000 +2.5151515152e+000 +2.5000000000e-004
+2.5454545455e+000 -1.5000000000e+000 +2.5454545455e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.0454545455e+000 +2.5454545455e+000 +2.5000000000e-004
+2.5757575758e+000 -1.5000000000e+000 +2.5757575758e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.0757575758e+000 +2.5757575758e+000 +2.5000000000e-004
+2.6060606061e+000 -1.5000000000e+000 +2.6060606061e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.1060606061e+000 +2.6060606061e+000 +2.5000000000e-004
+2.6363636364e+000 -1.5000000000e+000 +2.6363636364e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.1363636364e+000 +2.6363636364e+000 +2.5000000000e-004
+2.6666666667e+000 -1.5000000000e+000 +2.6666666667e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.1666666667e+000 +2.6666666667e+000 +2.5000000000e-004
+2.6969696970e+000 -1.5000000000e+000 +2.6969696970e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.1969696970e+000 +2.6969696970e+000 +2.5000000000e-004
+2.7272727273e+000 -1.5000000000e+000 +2.7272727273e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.2272727273e+000 +2.7272727273e+000 +2.5000000000e-004
+2.7575757576e+000 -1.5000000000e+000 +2.7575757576e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.2575757576e+000 +2.7575757576e+000 +2.5000000000e-004
+2.7878787879e+000 -1.5000000000e+000 +2.7878787879e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.2878787879e+000 +2.7878787879e+000 +2.5000000000e-004
+2.8181818182e+000 -1.5000000000e+000 +2.8181818182e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.3181818182e+000 +2.8181818182e+000 +2.5000000000e-004
+2.8484848485e+000 -1.5000000000e+000 +2.8484848485e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.3484848485e+000 +2.8484848485e+000 +2.5000000000e-004
+2.8787878788e+000 -1.5000000000e+000 +2.8787878788e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.3787878788e+000 +2.8787878788e+000 +2.5000000000e-004
+2.9090909091e+000 -1.5000000000e+000 +2.9090909091e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.4090909091e+000 +2.9090909091e+000 +2.5000000000e-004
+2.9393939394e+000 -1.5000000000e+000 +2.9393939394e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.4393939394e+000 +2.9393939394e+000 +2.5000000000e-004
+2.9696969697e+000 -1.5000000000e+000 +2.9696969697e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.4696969697e+000 +2.9696969697e+000 +2.5000000000e-004
+3.0000000000e+000 -1.5000000000e+000 +3.0000000000e+000 -2.5000000000e-004 -1.5000000000e+000 +0.0000000000e+000 -1.5000000000e+000 -4.5000000000e+000 +3.0000000000e+000 +2.5000000000e-004


"Vgs=-1.125"
+0.0000000000e+000 -1.1250000000e+000 +0.0000000000e+000 +0.0000000000e+000 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.1250000000e+000 +0.0000000000e+000 +0.0000000000e+000
+3.0303030303e-002 -1.1250000000e+000 +3.0303030303e-002 -5.2112029385e-005 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.1553030303e+000 +3.0303030303e-002 +5.2112029385e-005
+6.0606060606e-002 -1.1250000000e+000 +6.0606060606e-002 -1.0238751148e-004 -1.1250000000e+000 +2.1684043450e-019 -1.1250000000e+000 -1.1856060606e+000 +6.0606060606e-002 +1.0238751148e-004
+9.0909090909e-002 -1.1250000000e+000 +9.0909090909e-002 -1.5082644628e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.2159090909e+000 +9.0909090909e-002 +1.5082644628e-004
+1.2121212121e-001 -1.1250000000e+000 +1.2121212121e-001 -1.9742883379e-004 -1.1250000000e+000 +2.1684043450e-019 -1.1250000000e+000 -1.2462121212e+000 +1.2121212121e-001 +1.9742883379e-004
+1.5151515152e-001 -1.1250000000e+000 +1.5151515152e-001 -2.4219467401e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.2765151515e+000 +1.5151515152e-001 +2.4219467401e-004
+1.8181818182e-001 -1.1250000000e+000 +1.8181818182e-001 -2.8512396694e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.3068181818e+000 +1.8181818182e-001 +2.8512396694e-004
+2.1212121212e-001 -1.1250000000e+000 +2.1212121212e-001 -3.2621671258e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.3371212121e+000 +2.1212121212e-001 +3.2621671258e-004
+2.4242424242e-001 -1.1250000000e+000 +2.4242424242e-001 -3.6547291093e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.3674242424e+000 +2.4242424242e-001 +3.6547291093e-004
+2.7272727273e-001 -1.1250000000e+000 +2.7272727273e-001 -4.0289256198e-004 -1.1250000000e+000 +2.1684043450e-019 -1.1250000000e+000 -1.3977272727e+000 +2.7272727273e-001 +4.0289256198e-004
+3.0303030303e-001 -1.1250000000e+000 +3.0303030303e-001 -4.3847566575e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.4280303030e+000 +3.0303030303e-001 +4.3847566575e-004
+3.3333333333e-001 -1.1250000000e+000 +3.3333333333e-001 -4.7222222222e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.4583333333e+000 +3.3333333333e-001 +4.7222222222e-004
+3.6363636364e-001 -1.1250000000e+000 +3.6363636364e-001 -5.0413223140e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.4886363636e+000 +3.6363636364e-001 +5.0413223140e-004
+3.9393939394e-001 -1.1250000000e+000 +3.9393939394e-001 -5.3420569330e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.5189393939e+000 +3.9393939394e-001 +5.3420569330e-004
+4.2424242424e-001 -1.1250000000e+000 +4.2424242424e-001 -5.6244260790e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.5492424242e+000 +4.2424242424e-001 +5.6244260790e-004
+4.5454545455e-001 -1.1250000000e+000 +4.5454545455e-001 -5.8884297521e-004 -1.1250000000e+000 -1.0842021725e-019 -1.1250000000e+000 -1.5795454545e+000 +4.5454545455e-001 +5.8884297521e-004
+4.8484848485e-001 -1.1250000000e+000 +4.8484848485e-001 -6.1340679522e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.6098484848e+000 +4.8484848485e-001 +6.1340679522e-004
+5.1515151515e-001 -1.1250000000e+000 +5.1515151515e-001 -6.3613406795e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.6401515152e+000 +5.1515151515e-001 +6.3613406795e-004
+5.4545454545e-001 -1.1250000000e+000 +5.4545454545e-001 -6.5702479339e-004 -1.1250000000e+000 -2.1684043450e-019 -1.1250000000e+000 -1.6704545455e+000 +5.4545454545e-001 +6.5702479339e-004
+5.7575757576e-001 -1.1250000000e+000 +5.7575757576e-001 -6.7607897153e-004 -1.1250000000e+000 +1.0842021725e-019 -1.1250000000e+000 -1.7007575758e+000 +5.7575757576e-001 +6.7607897153e-004
+6.0606060606e-001 -1.1250000000e+000 +6.0606060606e-001 -6.9329660239e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.7310606061e+000 +6.0606060606e-001 +6.9329660239e-004
+6.3636363636e-001 -1.1250000000e+000 +6.3636363636e-001 -7.0867768595e-004 -1.1250000000e+000 +1.0842021725e-019 -1.1250000000e+000 -1.7613636364e+000 +6.3636363636e-001 +7.0867768595e-004
+6.6666666667e-001 -1.1250000000e+000 +6.6666666667e-001 -7.2222222222e-004 -1.1250000000e+000 -1.0842021725e-019 -1.1250000000e+000 -1.7916666667e+000 +6.6666666667e-001 +7.2222222222e-004
+6.9696969697e-001 -1.1250000000e+000 +6.9696969697e-001 -7.3393021120e-004 -1.1250000000e+000 -1.0842021725e-019 -1.1250000000e+000 -1.8219696970e+000 +6.9696969697e-001 +7.3393021120e-004
+7.2727272727e-001 -1.1250000000e+000 +7.2727272727e-001 -7.4380165289e-004 -1.1250000000e+000 -5.4210108624e-020 -1.1250000000e+000 -1.8522727273e+000 +7.2727272727e-001 +7.4380165289e-004
+7.5757575758e-001 -1.1250000000e+000 +7.5757575758e-001 -7.5183654729e-004 -1.1250000000e+000 +0.0000000000e+000 -1.1250000000e+000 -1.8825757576e+000 +7.5757575758e-001 +7.5183654729e-004
