0.0000000000e+0 0.0000000000e+0
1.0101010101e-1 1.9181716151e-3
2.0202020202e-1 3.6322824202e-3
3.0303030303e-1 5.1423324151e-3
4.0404040404e-1 6.4483215998e-3
5.0505050505e-1 7.5502499745e-3
6.0606060606e-1 8.4481175390e-3
7.0707070707e-1 9.1419242934e-3
8.0808080808e-1 9.6316702377e-3
9.0909090909e-1 9.9173553719e-3
1.0101010101e+0 1.0000000000e-2
1.1111111111e+0 1.0000000000e-2
1.2121212121e+0 1.0000000000e-2
1.3131313131e+0 1.0000000000e-2
1.4141414141e+0 1.0000000000e-2
1.5151515152e+0 1.0000000000e-2
1.6161616162e+0 1.0000000000e-2
1.7171717172e+0 1.0000000000e-2
1.8181818182e+0 1.0000000000e-2
1.9191919192e+0 1.0000000000e-2
2.0202020202e+0 1.0000000000e-2
2.1212121212e+0 1.0000000000e-2
2.2222222222e+0 1.0000000000e-2
2.3232323232e+0 1.0000000000e-2
2.4242424242e+0 1.0000000000e-2
2.5252525253e+0 1.0000000000e-2
2.6262626263e+0 1.0000000000e-2
2.7272727273e+0 1.0000000000e-2
2.8282828283e+0 1.0000000000e-2
2.9292929293e+0 1.0000000000e-2
3.0303030303e+0 1.0000000000e-2
3.1313131313e+0 1.0000000000e-2
3.2323232323e+0 1.0000000000e-2
3.3333333333e+0 1.0000000000e-2
3.4343434343e+0 1.0000000000e-2
3.5353535354e+0 1.0000000000e-2
3.6363636364e+0 1.0000000000e-2
3.7373737374e+0 1.0000000000e-2
3.8383838384e+0 1.0000000000e-2
3.9393939394e+0 1.0000000000e-2
4.0404040404e+0 1.0000000000e-2
4.1414141414e+0 1.0000000000e-2
4.2424242424e+0 1.0000000000e-2
4.3434343434e+0 1.0000000000e-2
4.4444444444e+0 1.0000000000e-2
4.5454545455e+0 1.0000000000e-2
4.6464646465e+0 1.0000000000e-2
4.7474747475e+0 1.0000000000e-2
4.8484848485e+0 1.0000000000e-2
4.9494949495e+0 1.0000000000e-2
5.0505050505e+0 1.0000000000e-2
5.1515151515e+0 1.0000000000e-2
5.2525252525e+0 1.0000000000e-2
5.3535353535e+0 1.0000000000e-2
5.4545454545e+0 1.0000000000e-2
5.5555555556e+0 1.0000000000e-2
