"Vgs=0V"
0.0000000000e+0 0.0000000000e+0
1.0101010101e-1 9.9734720947e-4
2.0202020202e-1 1.9691868177e-3
3.0303030303e-1 2.9155188246e-3
4.0404040404e-1 3.8363432303e-3
5.0505050505e-1 4.7316600347e-3
6.0606060606e-1 5.6014692378e-3
7.0707070707e-1 6.4457708397e-3
8.0808080808e-1 7.2645648403e-3
9.0909090909e-1 8.0578512397e-3
1.0101010101e+0 8.8256300378e-3
1.1111111111e+0 9.5679012346e-3
1.2121212121e+0 1.0284664830e-2
1.3131313131e+0 1.0975920824e-2
1.4141414141e+0 1.1641669217e-2
1.5151515152e+0 1.2281910009e-2
1.6161616162e+0 1.2896643200e-2
1.7171717172e+0 1.3485868789e-2
1.8181818182e+0 1.4049586777e-2
1.9191919192e+0 1.4587797164e-2
2.0202020202e+0 1.5100499949e-2
2.1212121212e+0 1.5587695133e-2
2.2222222222e+0 1.6049382716e-2
2.3232323232e+0 1.6485562698e-2
2.4242424242e+0 1.6896235078e-2
2.5252525253e+0 1.7281399857e-2
2.6262626263e+0 1.7641057035e-2
2.7272727273e+0 1.7975206612e-2
2.8282828283e+0 1.8283848587e-2
2.9292929293e+0 1.8566982961e-2
3.0303030303e+0 1.8824609734e-2
3.1313131313e+0 1.9056728905e-2
3.2323232323e+0 1.9263340475e-2
3.3333333333e+0 1.9444444444e-2
3.4343434343e+0 1.9600040812e-2
3.5353535354e+0 1.9730129579e-2
3.6363636364e+0 1.9834710744e-2
3.7373737374e+0 1.9913784308e-2
3.8383838384e+0 1.9967350270e-2
3.9393939394e+0 1.9995408632e-2
4.0404040404e+0 2.0000000000e-2
4.1414141414e+0 2.0000000000e-2
4.2424242424e+0 2.0000000000e-2
4.3434343434e+0 2.0000000000e-2
4.4444444444e+0 2.0000000000e-2
4.5454545455e+0 2.0000000000e-2
4.6464646465e+0 2.0000000000e-2
4.7474747475e+0 2.0000000000e-2
4.8484848485e+0 2.0000000000e-2
4.9494949495e+0 2.0000000000e-2
5.0505050505e+0 2.0000000000e-2
5.1515151515e+0 2.0000000000e-2
5.2525252525e+0 2.0000000000e-2
5.3535353535e+0 2.0000000000e-2
5.4545454545e+0 2.0000000000e-2
5.5555555556e+0 2.0000000000e-2
5.6565656566e+0 2.0000000000e-2
5.7575757576e+0 2.0000000000e-2
5.8585858586e+0 2.0000000000e-2
5.9595959596e+0 2.0000000000e-2
6.0606060606e+0 2.0000000000e-2
6.1616161616e+0 2.0000000000e-2
6.2626262626e+0 2.0000000000e-2
6.3636363636e+0 2.0000000000e-2
6.4646464646e+0 2.0000000000e-2
6.5656565657e+0 2.0000000000e-2
6.6666666667e+0 2.0000000000e-2
6.7676767677e+0 2.0000000000e-2
6.8686868687e+0 2.0000000000e-2
6.9696969697e+0 2.0000000000e-2
7.0707070707e+0 2.0000000000e-2
7.1717171717e+0 2.0000000000e-2
7.2727272727e+0 2.0000000000e-2
7.3737373737e+0 2.0000000000e-2
7.4747474747e+0 2.0000000000e-2
7.5757575758e+0 2.0000000000e-2
7.6767676768e+0 2.0000000000e-2
7.7777777778e+0 2.0000000000e-2
7.8787878788e+0 2.0000000000e-2
7.9797979798e+0 2.0000000000e-2
8.0808080808e+0 2.0000000000e-2
8.1818181818e+0 2.0000000000e-2
8.2828282828e+0 2.0000000000e-2
8.3838383838e+0 2.0000000000e-2
8.4848484848e+0 2.0000000000e-2
8.5858585859e+0 2.0000000000e-2
8.6868686869e+0 2.0000000000e-2
8.7878787879e+0 2.0000000000e-2
8.8888888889e+0 2.0000000000e-2
8.9898989899e+0 2.0000000000e-2
9.0909090909e+0 2.0000000000e-2
9.1919191919e+0 2.0000000000e-2
9.2929292929e+0 2.0000000000e-2
9.3939393939e+0 2.0000000000e-2
9.4949494949e+0 2.0000000000e-2
9.5959595960e+0 2.0000000000e-2
9.6969696970e+0 2.0000000000e-2
9.7979797980e+0 2.0000000000e-2
9.8989898990e+0 2.0000000000e-2
1.0000000000e+1 2.0000000000e-2


"Vgs=-1V"
0.0000000000e+0 0.0000000000e+0
1.0101010101e-1 7.4482195694e-4
2.0202020202e-1 1.4641363126e-3
3.0303030303e-1 2.1579430670e-3
4.0404040404e-1 2.8262422202e-3
5.0505050505e-1 3.4690337721e-3
6.0606060606e-1 4.0863177227e-3
7.0707070707e-1 4.6780940720e-3
8.0808080808e-1 5.2443628201e-3
9.0909090909e-1 5.7851239669e-3
1.0101010101e+0 6.3003775125e-3
1.1111111111e+0 6.7901234568e-3
1.2121212121e+0 7.2543617998e-3
1.3131313131e+0 7.6930925416e-3
1.4141414141e+0 8.1063156821e-3
1.5151515152e+0 8.4940312213e-3
1.6161616162e+0 8.8562391593e-3
1.7171717172e+0 9.1929394960e-3
1.8181818182e+0 9.5041322314e-3
1.9191919192e+0 9.7898173656e-3
2.0202020202e+0 1.0049994898e-2
2.1212121212e+0 1.0284664830e-2
2.2222222222e+0 1.0493827160e-2
2.3232323232e+0 1.0677481890e-2
2.4242424242e+0 1.0835629017e-2
2.5252525253e+0 1.0968268544e-2
2.6262626263e+0 1.1075400469e-2
2.7272727273e+0 1.1157024793e-2
2.8282828283e+0 1.1213141516e-2
2.9292929293e+0 1.1243750638e-2
3.0303030303e+0 1.1250000000e-2
3.1313131313e+0 1.1250000000e-2
3.2323232323e+0 1.1250000000e-2
3.3333333333e+0 1.1250000000e-2
3.4343434343e+0 1.1250000000e-2
3.5353535354e+0 1.1250000000e-2
3.6363636364e+0 1.1250000000e-2
3.7373737374e+0 1.1250000000e-2
3.8383838384e+0 1.1250000000e-2
3.9393939394e+0 1.1250000000e-2
4.0404040404e+0 1.1250000000e-2
4.1414141414e+0 1.1250000000e-2
4.2424242424e+0 1.1250000000e-2
4.3434343434e+0 1.1250000000e-2
4.4444444444e+0 1.1250000000e-2
4.5454545455e+0 1.1250000000e-2
4.6464646465e+0 1.1250000000e-2
4.7474747475e+0 1.1250000000e-2
4.8484848485e+0 1.1250000000e-2
4.9494949495e+0 1.1250000000e-2
5.0505050505e+0 1.1250000000e-2
5.1515151515e+0 1.1250000000e-2
5.2525252525e+0 1.1250000000e-2
5.3535353535e+0 1.1250000000e-2
5.4545454545e+0 1.1250000000e-2
5.5555555556e+0 1.1250000000e-2
5.6565656566e+0 1.1250000000e-2
5.7575757576e+0 1.1250000000e-2
5.8585858586e+0 1.1250000000e-2
5.9595959596e+0 1.1250000000e-2
6.0606060606e+0 1.1250000000e-2
6.1616161616e+0 1.1250000000e-2
6.2626262626e+0 1.1250000000e-2
6.3636363636e+0 1.1250000000e-2
6.4646464646e+0 1.1250000000e-2
6.5656565657e+0 1.1250000000e-2
6.6666666667e+0 1.1250000000e-2
6.7676767677e+0 1.1250000000e-2
6.8686868687e+0 1.1250000000e-2
6.9696969697e+0 1.1250000000e-2
7.0707070707e+0 1.1250000000e-2
7.1717171717e+0 1.1250000000e-2
7.2727272727e+0 1.1250000000e-2
7.3737373737e+0 1.1250000000e-2
7.4747474747e+0 1.1250000000e-2
7.5757575758e+0 1.1250000000e-2
7.6767676768e+0 1.1250000000e-2
7.7777777778e+0 1.1250000000e-2
7.8787878788e+0 1.1250000000e-2
7.9797979798e+0 1.1250000000e-2
8.0808080808e+0 1.1250000000e-2
8.1818181818e+0 1.1250000000e-2
8.2828282828e+0 1.1250000000e-2
8.3838383838e+0 1.1250000000e-2
8.4848484848e+0 1.1250000000e-2
8.5858585859e+0 1.1250000000e-2
8.6868686869e+0 1.1250000000e-2
8.7878787879e+0 1.1250000000e-2
8.8888888889e+0 1.1250000000e-2
8.9898989899e+0 1.1250000000e-2
9.0909090909e+0 1.1250000000e-2
9.1919191919e+0 1.1250000000e-2
9.2929292929e+0 1.1250000000e-2
9.3939393939e+0 1.1250000000e-2
9.4949494949e+0 1.1250000000e-2
9.5959595960e+0 1.1250000000e-2
9.6969696970e+0 1.1250000000e-2
9.7979797980e+0 1.1250000000e-2
9.8989898990e+0 1.1250000000e-2
1.0000000000e+1 1.1250000000e-2


"Vgs=-2V"
0.0000000000e+0 0.0000000000e+0
1.0101010101e-1 4.9229670442e-4
2.0202020202e-1 9.5908580757e-4
3.0303030303e-1 1.4003673095e-3
4.0404040404e-1 1.8161412101e-3
5.0505050505e-1 2.2064075094e-3
6.0606060606e-1 2.5711662075e-3
7.0707070707e-1 2.9104173044e-3
8.0808080808e-1 3.2241607999e-3
9.0909090909e-1 3.5123966942e-3
1.0101010101e+0 3.7751249872e-3
1.1111111111e+0 4.0123456790e-3
1.2121212121e+0 4.2240587695e-3
1.3131313131e+0 4.4102642587e-3
1.4141414141e+0 4.5709621467e-3
1.5151515152e+0 4.7061524334e-3
1.6161616162e+0 4.8158351189e-3
1.7171717172e+0 4.9000102030e-3
1.8181818182e+0 4.9586776860e-3
1.9191919192e+0 4.9918375676e-3
2.0202020202e+0 5.0000000000e-3
2.1212121212e+0 5.0000000000e-3
2.2222222222e+0 5.0000000000e-3
2.3232323232e+0 5.0000000000e-3
2.4242424242e+0 5.0000000000e-3
2.5252525253e+0 5.0000000000e-3
2.6262626263e+0 5.0000000000e-3
2.7272727273e+0 5.0000000000e-3
2.8282828283e+0 5.0000000000e-3
2.9292929293e+0 5.0000000000e-3
