"Rload:R=2000"
0e+0 1e+1 5.484848484848485e-1 9.967577347904307e+0 1e+1 -1.6211326047847058e-5 -1.6211326047847058e-4 5.484848484848485e-1 -1.6211326047847148e-7 -8.89166671109192e-8 3.2422652095693394e-2 1.62113260478467e-5 5.256141844591857e-7 5.484848484848485e-1 -9.419092499419458e+0 9.967577347904307e+0 -1.6373439308324812e-5 1.621132604784635e-5 1.6211326047846258e-7
0e+0 1e+1 5.515151515151515e-1 9.963545144039148e+0 1e+1 -1.8227427980425405e-5 -1.8227427980425405e-4 5.515151515151515e-1 -1.8227427980426743e-7 -1.0052702704356567e-7 3.645485596085152e-2 1.822742798042576e-5 6.644782615632158e-7 5.515151515151515e-1 -9.412029992523998e+0 9.963545144039148e+0 -1.8409702260230026e-5 1.8227427980425767e-5 1.8227427980425812e-7
0e+0 1e+1 5.545454545454546e-1 9.959011480023465e+0 1e+1 -2.0494259988267267e-5 -2.0494259988267267e-4 5.545454545454546e-1 -2.0494259988264855e-7 -1.1364998720765056e-7 4.098851997653519e-2 2.0494259988267593e-5 8.40029384933412e-7 5.545454545454546e-1 -9.40446602547801e+0 9.959011480023465e+0 -2.0699202588149597e-5 2.049425998826693e-5 2.0494259988266888e-7
0e+0 1e+1 5.575757575757576e-1 9.953913992372929e+0 1e+1 -2.3043003813535794e-5 -2.3043003813535794e-4 5.575757575757576e-1 -2.304300381352511e-7 -1.2848220308147337e-7 4.608600762707127e-2 2.3043003813535634e-5 1.0619600495012355e-6 5.575757575757576e-1 -9.39633823479717e+0 9.953913992372929e+0 -2.3273433851670466e-5 2.3043003813535116e-5 2.304300381353502e-7
0e+0 1e+1 5.606060606060607e-1 9.948182561844005e+0 1e+1 -2.59087190779975e-5 -2.59087190779975e-4 5.606060606060607e-1 -2.5908719077992263e-7 -1.452458493766233e-7 5.181743815599482e-2 2.5908719077997413e-5 1.3425234485251742e-6 5.606060606060607e-1 -9.387576501237945e+0 9.948182561844005e+0 -2.616780626877754e-5 2.5908719077997565e-5 2.5908719077997515e-7
0e+0 1e+1 5.636363636363636e-1 9.941738348898351e+0 1e+1 -2.9130825550824357e-5 -2.913082555082436e-4 5.636363636363636e-1 -2.913082555083469e-7 -1.6419192583197732e-7 5.826165110164894e-2 2.913082555082447e-5 1.6972099945451354e-6 5.636363636363636e-1 -9.378101985261987e+0 9.941738348898351e+0 -2.942213380633226e-5 2.913082555082402e-5 2.91308255508241e-7
0e+0 1e+1 5.666666666666667e-1 9.934492709213924e+0 1e+1 -3.275364539303844e-5 -3.275364539303844e-4 5.666666666666667e-1 -3.275364539304045e-7 -1.8560399056056256e-7 6.550729078607631e-2 3.2753645393038155e-5 2.145602573065779e-6 5.666666666666667e-1 -9.367826042547257e+0 9.934492709213924e+0 -3.308118184696875e-5 3.2753645393038365e-5 3.275364539303825e-7
0e+0 1e+1 5.696969696969697e-1 9.926345974324912e+0 1e+1 -3.682701283754409e-5 -3.682701283754409e-4 5.696969696969697e-1 -3.68270128375474e-7 -2.0980237616542157e-7 7.365402567508816e-2 3.682701283754408e-5 2.7124577490732732e-6 5.696969696969697e-1 -9.356649004627942e+0 9.926345974324912e+0 -3.7195282965919006e-5 3.682701283754357e-5 3.6827012837543845e-7
0e+0 1e+1 5.727272727272728e-1 9.917186080617466e+0 1e+1 -4.1406959691267335e-5 -4.1406959691267335e-4 5.727272727272728e-1 -4.1406959691264774e-7 -2.371489509590619e-7 8.281391938253435e-2 4.140695969126718e-5 3.4290726217484498e-6 5.727272727272728e-1 -9.344458807890193e+0 9.917186080617466e+0 -4.182102928817954e-5 4.140695969126687e-5 4.1406959691267145e-7
0e+0 1e+1 5.757575757575758e-1 9.906887027822107e+0 1e+1 -4.655648608894655e-5 -4.655648608894655e-4 5.757575757575758e-1 -4.6556486088940434e-7 -2.6805249566359644e-7 9.311297217789338e-2 4.6556486088946695e-5 4.335012793900574e-6 5.757575757575758e-1 -9.33112945206453e+0 9.906887027822107e+0 -4.70220509498362e-5 4.655648608894673e-5 4.655648608894704e-7
0e+0 1e+1 5.787878787878789e-1 9.895307145798435e+0 1e+1 -5.234642710078268e-5 -5.234642710078268e-4 5.787878787878789e-1 -5.234642710077976e-7 -3.029747750378465e-7 1.046928542015646e-1 5.23464271007823e-5 5.480296860435032e-6 5.787878787878789e-1 -9.316519267010557e+0 9.895307145798435e+0 -5.286989137179035e-5 5.2346427100782526e-5 5.23464271007823e-7
0e+0 1e+1 5.818181818181818e-1 9.882287145770611e+0 1e+1 -5.8856427114694666e-5 -5.885642711469467e-4 5.818181818181818e-1 -5.885642711467352e-7 -3.424373941217368e-7 1.177128542293886e-1 5.88564271146943e-5 6.928158025414644e-6 5.818181818181818e-1 -9.30046896395243e+0 9.882287145770611e+0 -5.944499138584186e-5 5.885642711469491e-5 5.885642711469469e-7
0e+0 1e+1 5.848484848484848e-1 9.867647929207088e+0 1e+1 -6.617603539645599e-5 -6.617603539645599e-4 5.848484848484848e-1 -6.617603539646263e-7 -3.870295403490087e-7 1.32352070792912e-1 6.6176035396456e-5 8.758535321585996e-6 5.848484848484848e-1 -9.282799444358604e+0 9.867647929207088e+0 -6.683779575042084e-5 6.617603539645627e-5 6.617603539645637e-7
0e+0 1e+1 5.878787878787879e-1 9.851188124204345e+0 1e+1 -7.440593789782759e-5 -7.440593789782759e-4 5.878787878787879e-1 -7.440593789782036e-7 -4.3741672582355006e-7 1.488118757956549e-1 7.440593789782745e-5 1.1072487188910711e-5 5.878787878787879e-1 -9.263309336325557e+0 9.851188124204345e+0 -7.514999727680586e-5 7.440593789782759e-5 7.440593789782748e-7
0e+0 1e+1 5.909090909090909e-1 9.832681315485946e+0 1e+1 -8.365934225702722e-5 -8.365934225702722e-4 5.909090909090909e-1 -8.365934225701335e-7 -4.943506587914425e-7 1.6731868451405418e-1 8.365934225702709e-5 1.3997771093756797e-5 5.909090909090909e-1 -9.241772224576854e+0 9.832681315485946e+0 -8.449593567959718e-5 8.365934225702691e-5 8.36593422570269e-7
0e+0 1e+1 5.93939393939394e-1 9.811872929913802e+0 1e+1 -9.406353504309937e-5 -9.406353504309937e-4 5.93939393939394e-1 -9.406353504310606e-7 -5.586803899529937e-7 1.881270700861979e-1 9.406353504309895e-5 1.769589724960861e-5 5.93939393939394e-1 -9.217933535974408e+0 9.811872929913802e+0 -9.500417039352993e-5 9.406353504309895e-5 9.406353504309861e-7
0e+0 1e+1 5.969696969696969e-1 9.788476734669802e+0 1e+1 -1.0576163266509935e-4 -1.0576163266509935e-3 5.969696969696969e-1 -1.0576163266509668e-6 -6.313648980310316e-7 2.1152326533019838e-1 1.0576163266509919e-4 2.2371045887974752e-5 5.969696969696969e-1 -9.191507037700104e+0 9.788476734669802e+0 -1.0681924899175019e-4 1.0576163266509919e-4 1.0576163266509973e-6
0e+0 1e+1 6e-1 9.762170899938049e+0 1e+1 -1.1891455003097597e-4 -1.1891455003097597e-3 6e-1 -1.1891455003094208e-6 -7.134873001856525e-7 2.3782910006195124e-1 1.1891455003097562e-4 2.8281340418138806e-5 6e-1 -9.16217089993805e+0 9.762170899938049e+0 -1.2010369553128491e-4 1.1891455003097516e-4 1.1891455003097494e-6
0e+0 1e+1 6.03030303030303e-1 9.732593571927342e+0 1e+1 -1.3370321403632836e-4 -1.3370321403632836e-3 6.03030303030303e-1 -1.337032140362919e-6 -8.062708967643058e-7 2.674064280726576e-1 1.337032140363288e-4 3.57530988872887e-5 6.03030303030303e-1 -9.129563268897039e+0 9.732593571927342e+0 -1.3504024617669023e-4 1.3370321403632696e-4 1.3370321403632782e-6
0e+0 1e+1 6.060606060606061e-1 9.699337895337969e+0 1e+1 -1.5033105233101546e-4 -1.5033105233101546e-3 6.060606060606061e-1 -1.503310523309759e-6 -9.110972868543993e-7 3.00662104662031e-1 1.5033105233101552e-4 4.5198850589901055e-5 6.060606060606061e-1 -9.093277289277363e+0 9.699337895337969e+0 -1.518343628543248e-4 1.5033105233101465e-4 1.5033105233101384e-6
0e+0 1e+1 6.090909090909091e-1 9.66194641680357e+0 1e+1 -1.69026791598215e-4 -1.69026791598215e-3 6.090909090909091e-1 -1.690267915981493e-6 -1.029526821552364e-6 3.380535831964302e-1 1.690267915982151e-4 5.714011255597288e-5 6.090909090909091e-1 -9.05285550771266e+0 9.66194641680357e+0 -1.7071705951419793e-4 1.6902679159821576e-4 1.6902679159821706e-6
0e+0 1e+1 6.121212121212122e-1 9.619904792323878e+0 1e+1 -1.9004760383806163e-4 -1.9004760383806163e-3 6.121212121212122e-1 -1.9004760383802631e-6 -1.163321696220646e-6 3.8009520767612237e-1 1.900476038380612e-4 7.223618344917731e-5 6.121212121212122e-1 -9.007783580202666e+0 9.619904792323878e+0 -1.9194807987644197e-4 1.9004760383806136e-4 1.9004760383806087e-6
0e+0 1e+1 6.151515151515152e-1 9.572634712129927e+0 1e+1 -2.1368264393503613e-4 -2.1368264393503613e-3 6.151515151515152e-1 -2.1368264393508e-6 -1.3144720217824618e-6 4.2736528787007266e-1 2.1368264393503635e-4 9.132054463813505e-5 6.151515151515152e-1 -8.957483196978412e+0 9.572634712129927e+0 -2.1581947037438564e-4 2.136826439350353e-4 2.1368264393503526e-6
0e+0 1e+1 6.181818181818182e-1 9.519485945658705e+0 1e+1 -2.4025702717064747e-4 -2.4025702717064747e-3 6.181818181818182e-1 -2.4025702717060595e-6 -1.4852252588728367e-6 4.8051405434129535e-1 2.402570271706477e-4 1.1544687820975468e-4 6.181818181818182e-1 -8.901304127476887e+0 9.519485945658705e+0 -2.4265959744235443e-4 2.4025702717064793e-4 2.402570271706493e-6
0e+0 1e+1 6.212121212121212e-1 9.459727397210656e+0 1e+1 -2.7013630139467205e-4 -2.7013630139467205e-3 6.212121212121212e-1 -2.7013630139466886e-6 -1.6781194480577915e-6 5.402726027893436e-1 2.7013630139467184e-4 1.4594724266238596e-4 6.212121212121212e-1 -8.838515275998535e+0 9.459727397210656e+0 -2.7283766440861916e-4 2.7013630139467243e-4 2.7013630139467292e-6
0e+0 1e+1 6.242424242424243e-1 9.392537049254962e+0 1e+1 -3.037314753725189e-4 -3.037314753725189e-3 6.242424242424243e-1 -3.0373147537245267e-6 -1.8960207250522804e-6 6.074629507450382e-1 3.037314753725191e-4 1.8450561826393433e-4 6.242424242424243e-1 -8.768294625012537e+0 9.392537049254962e+0 -3.06768790126244e-4 3.037314753725188e-4 3.0373147537252044e-6
0e+0 1e+1 6.272727272727273e-1 9.316990655046073e+0 1e+1 -3.415046724769633e-4 -3.415046724769633e-3 6.272727272727273e-1 -3.4150467247698123e-6 -2.1421656728101552e-6 6.83009344953927e-1 3.415046724769635e-4 2.3325088264719622e-4 6.272727272727273e-1 -8.689717927773346e+0 9.316990655046073e+0 -3.449197192017334e-4 3.415046724769637e-4 3.4150467247696633e-6
0e+0 1e+1 6.303030303030304e-1 9.232049025011232e+0 1e+1 -3.839754874943842e-4 -3.839754874943842e-3 6.303030303030304e-1 -3.8397548749447e-6 -2.4202091332984776e-6 7.679509749887679e-1 3.8397548749438394e-4 2.948743499930996e-4 6.303030303030304e-1 -8.601745994708201e+0 9.232049025011232e+0 -3.8781524236932764e-4 3.839754874943838e-4 3.8397548749438595e-6
0e+0 1e+1 6.333333333333333e-1 9.136543732024968e+0 1e+1 -4.317281339875157e-4 -4.317281339875157e-3 6.333333333333333e-1 -4.317281339875556e-6 -2.7342781819211854e-6 8.634562679750317e-1 4.317281339875159e-4 3.727783633526849e-4 6.333333333333333e-1 -8.503210398691635e+0 9.136543732024968e+0 -4.3604541532739127e-4 4.317281339875161e-4 4.317281339875163e-6
0e+0 1e+1 6.363636363636364e-1 9.02916103893736e+0 1e+1 -4.8541948053131955e-4 -4.8541948053131955e-3 6.363636363636364e-1 -4.854194805314869e-6 -3.0890330579276437e-6 9.708389610626398e-1 4.854194805313199e-4 4.712641441585929e-4 6.363636363636364e-1 -8.392797402573724e+0 9.02916103893736e+0 -4.902736753366325e-4 4.854194805313193e-4 4.854194805313202e-6
0e+0 1e+1 6.393939393939394e-1 8.908423827268836e+0 1e+1 -5.457880863655824e-4 -5.457880863655824e-3 6.393939393939394e-1 -5.457880863655968e-6 -3.489735946155786e-6 1.0915761727311644e+0 5.457880863655822e-4 5.957692704372083e-4 6.393939393939394e-1 -8.269029887874897e+0 8.908423827268836e+0 -5.512459672292392e-4 5.457880863655834e-4 5.457880863655833e-6
0e+0 1e+1 6.424242424242425e-1 8.772671278488957e+0 1e+1 -6.136643607555217e-4 -6.136643607555217e-3 6.424242424242425e-1 -6.136643607555634e-6 -3.942328620611499e-6 1.2273287215110429e+0 6.136643607555215e-4 7.531678953229655e-4 6.424242424242425e-1 -8.130247036064715e+0 8.772671278488957e+0 -6.198010043630782e-4 6.136643607555229e-4 6.136643607555282e-6
0e+0 1e+1 6.454545454545455e-1 8.620036028382065e+0 1e+1 -6.899819858089675e-4 -6.8998198580896754e-3 6.454545454545455e-1 -6.899819858088011e-6 -4.453520090220444e-6 1.3799639716179346e+0 6.899819858089673e-4 9.521502814817719e-4 6.454545454545455e-1 -7.97458148292752e+0 8.620036028382065e+0 -6.968818056670589e-4 6.899819858089692e-4 6.899819858089719e-6
0e+0 1e+1 6.484848484848484e-1 8.448418480243296e+0 1e+1 -7.757907598783522e-4 -7.757907598783522e-3 6.484848484848484e-1 -7.757907598785949e-6 -5.03088553375816e-6 1.551581519756704e+0 7.75790759878352e-4 1.2037026062252617e-3 6.484848484848484e-1 -7.799933631758448e+0 8.448418480243296e+0 -7.835486674771369e-4 7.757907598783534e-4 7.75790759878351e-6
0e+0 1e+1 6.515151515151516e-1 8.255457923566246e+0 1e+1 -8.722710382168776e-4 -8.722710382168776e-3 6.515151515151516e-1 -8.72271038217015e-6 -5.682977976262371e-6 1.7445420764337545e+0 8.722710382168772e-4 1.5217135282238978e-3 6.515151515151516e-1 -7.603942772051094e+0 8.255457923566246e+0 -8.809937485990485e-4 8.722710382168796e-4 8.72271038216885e-6
0e+0 1e+1 6.545454545454545e-1 8.038500060941352e+0 1e+1 -9.807499695293235e-4 -9.807499695293235e-3 6.545454545454545e-1 -9.807499695291136e-6 -6.419454346008743e-6 1.9614999390586476e+0 9.807499695293237e-4 1.923741005463539e-3 6.545454545454545e-1 -7.383954606395898e+0 8.038500060941352e+0 -9.905574692246173e-4 9.80749969529324e-4 9.807499695293305e-6
0e+0 1e+1 6.575757575757576e-1 7.794560496476123e+0 1e+1 -1.1027197517619386e-3 -1.1027197517619386e-2 6.575757575757576e-1 -1.1027197517615587e-5 -7.2512177615835825e-6 2.205439503523877e+0 1.1027197517619386e-3 2.4319817018518225e-3 6.575757575757576e-1 -7.136984738900366e+0 7.794560496476123e+0 -1.1137469492795546e-3 1.1027197517619353e-3 1.1027197517619273e-5
0e+0 1e+1 6.606060606060606e-1 7.520283683497192e+0 1e+1 -1.239858158251404e-3 -1.2398581582514041e-2 6.606060606060606e-1 -1.239858158251099e-5 -8.190578136325442e-6 2.4797163165028078e+0 1.2398581582514039e-3 3.0744965051651267e-3 6.606060606060606e-1 -6.859677622891132e+0 7.520283683497192e+0 -1.2522567398339196e-3 1.2398581582514056e-3 1.2398581582513972e-5
0e+0 1e+1 6.636363636363637e-1 7.211896766832773e+0 1e+1 -1.3940516165836135e-3 -1.3940516165836135e-2 6.636363636363637e-1 -1.3940516165840584e-5 -9.251433455512389e-6 2.7881032331672273e+0 1.3940516165836137e-3 3.8867598193987733e-3 6.636363636363637e-1 -6.548260403196409e+0 7.211896766832773e+0 -1.4079921327494471e-3 1.394051616583611e-3 1.394051616583603e-5
0e+0 1e+1 6.666666666666667e-1 6.865157684746825e+0 1e+1 -1.5674211576265874e-3 -1.5674211576265876e-2 6.666666666666667e-1 -1.5674211576266028e-5 -1.0449474384177353e-5 3.1348423152531746e+0 1.5674211576265874e-3 4.913618170750943e-3 6.666666666666667e-1 -6.1984910180801585e+0 6.865157684746825e+0 -1.5830953692028494e-3 1.5674211576265835e-3 1.5674211576265865e-5
0e+0 1e+1 6.696969696969697e-1 6.475296816632767e+0 1e+1 -1.7623515916836167e-3 -1.762351591683617e-2 6.696969696969697e-1 -1.7623515916834513e-5 -1.1802415204910385e-5 3.524703183367233e+0 1.7623515916836165e-3 6.211766265419553e-3 6.696969696969697e-1 -5.805599846935797e+0 6.475296816632767e+0 -1.7799751076004531e-3 1.762351591683617e-3 1.7623515916836193e-5
0e+0 1e+1 6.727272727272727e-1 6.036951373793467e+0 1e+1 -1.9815243131032665e-3 -1.9815243131032667e-2 6.727272727272727e-1 -1.981524313103523e-5 -1.3330254469969154e-5 3.9630486262065334e+0 1.9815243131032665e-3 7.852877206838745e-3 6.727272727272727e-1 -5.364224101066194e+0 6.036951373793467e+0 -2.0013395562342965e-3 1.981524313103264e-3 1.9815243131032518e-5
0e+0 1e+1 6.757575757575758e-1 5.544091630810072e+0 1e+1 -2.227954184594964e-3 -2.2279541845949644e-2 6.757575757575758e-1 -2.227954184595162e-5 -1.505556918680973e-5 4.455908369189928e+0 2.227954184594964e-3 9.927559697308424e-3 6.757575757575758e-1 -4.868334055052496e+0 5.544091630810072e+0 -2.250233726440911e-3 2.227954184594961e-3 2.2279541845949668e-5
0e+0 1e+1 6.787878787878788e-1 4.989937982764286e+0 1e+1 -2.505031008617857e-3 -2.505031008617857e-2 6.787878787878788e-1 -2.505031008618523e-5 -1.700384684638028e-5 5.010062017235714e+0 2.505031008617857e-3 1.2550360708273995e-2 6.787878787878788e-1 -4.3111501039764075e+0 4.989937982764286e+0 -2.5300813187040367e-3 2.505031008617858e-3 2.5050310086178508e-5
0e+0 1e+1 6.818181818181819e-1 4.366867687382453e+0 1e+1 -2.8165661563087736e-3 -2.8165661563087738e-2 6.818181818181819e-1 -2.8165661563099033e-5 -1.9203860156658433e-5 5.633132312617547e+0 2.8165661563087736e-3 1.5866089825727958e-2 6.818181818181819e-1 -3.6850495055642716e+0 4.366867687382453e+0 -2.8447318178718645e-3 2.8165661563087766e-3 2.8165661563087866e-5
0e+0 1e+1 6.848484848484848e-1 3.6663100092796386e+0 1e+1 -3.166844995360181e-3 -3.166844995360181e-2 6.848484848484848e-1 -3.166844995361126e-5 -2.168808996823074e-5 6.333689990720361e+0 3.166844995360181e-3 2.0057814449275648e-2 6.848484848484848e-1 -2.981461524431154e+0 3.6663100092796386e+0 -3.1985134453137933e-3 3.1668449953601912e-3 3.166844995360204e-5
0e+0 1e+1 6.878787878787879e-1 2.87862832394406e+0 1e+1 -3.56068583802797e-3 -3.56068583802797e-2 6.878787878787879e-1 -3.560685838028643e-5 -2.449320258280309e-5 7.12137167605594e+0 3.56068583802797e-3 2.5356967274265896e-2 6.878787878787879e-1 -2.190749536065272e+0 2.87862832394406e+0 -3.5962926964082484e-3 3.5606858380279687e-3 3.560685838027971e-5
0e+0 1e+1 6.909090909090909e-1 1.992987559727183e+0 1e+1 -4.003506220136409e-3 -4.003506220136409e-2 6.909090909090909e-1 -4.00350622013657e-5 -2.7660588430034485e-5 8.007012440272817e+0 4.003506220136409e-3 3.2056124109341826e-2 6.909090909090909e-1 -1.302078468818092e+0 1.992987559727183e+0 -4.043541282337781e-3 4.0035062201364165e-3 4.0035062201364616e-5
0e+0 1e+1 6.93939393939394e-1 9.972051544163418e-1 1e+1 -4.501397422791829e-3 -4.5013974227918294e-2 6.93939393939394e-1 -4.5013974227915135e-5 -3.1236969994522926e-5 9.002794845583658e+0 4.501397422791829e-3 4.052515751583384e-2 6.93939393939394e-1 -3.0326576047694787e-1 9.972051544163418e-1 -4.546411397019755e-3 4.501397422791836e-3 4.501397422791882e-5
0e+0 1e+1 6.96969696969697e-1 9.906762907757466e-2 1e+1 -4.950466185461213e-3 -4.950466185461213e-2 6.96969696969697e-1 -1.0598312083760395e-4 -7.38670236140876e-5 9.900932370922426e+0 4.950466185461213e-3 4.901423090678979e-2 6.96969696969697e-1 5.979020678921223e-1 9.906762907757471e-2 -5.056449306295265e-3 4.9504661854541014e-3 1.0598312084116393e-4
0e+0 1e+1 7.000000000000001e-1 5.379044075097234e-2 1e+1 -4.973104779624514e-3 -4.973104779624514e-2 7.000000000000001e-1 -4.156736521964576e-4 -2.909715565375204e-4 9.946209559249027e+0 4.973104779624513e-3 4.946354229824836e-2 7.000000000000001e-1 6.462095592490277e-1 5.379044075097239e-2 -5.388778430986733e-3 4.9731047779560285e-3 4.1567365303070425e-4
0e+0 1e+1 7.030303030303031e-1 3.9211660687480936e-2 1e+1 -4.9803941696562595e-3 -4.98039416965626e-2 7.030303030303031e-1 -7.729607841788066e-4 -5.434148543317671e-4 9.960788339312519e+0 4.9803941696562595e-3 4.9608652170292124e-2 7.030303030303031e-1 6.638186423428222e-1 3.921166068748094e-2 -5.753354869076131e-3 4.980394000138425e-3 7.729608689377061e-4
0e+0 1e+1 7.06060606060606e-1 3.0775763990138278e-2 1e+1 -4.984612118004931e-3 -4.984612118004931e-2 7.06060606060606e-1 -1.1766704865638095e-3 -8.308006768768715e-4 9.969224236009861e+0 4.984612118004931e-3 4.96927159339232e-2 7.06060606060606e-1 6.752848420704678e-1 3.077576399013826e-2 -6.1612826043413935e-3 4.984612117550296e-3 1.1766704867910973e-3
