9.999999999999999e-6 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0 0e+0
1.9999999999999998e-5 6.279051952931336e-2 3.139525976465667e-2 6.279051952931336e-2 -3.1395259764656683e-4 -1.9713246713805414e-5 3.139525976465669e-2 3.1395259764656683e-4 9.856623356902709e-6 3.139525976465667e-2 3.139525976465667e-4 9.856623356902702e-6
2.9999999999999997e-5 1.2533323356430423e-1 7.836424666448044e-2 1.2533323356430423e-1 -7.836424666448046e-4 -9.821644430290078e-5 4.696898689982378e-2 7.836424666448046e-4 3.680689274998542e-5 7.836424666448044e-2 7.836424666448045e-4 6.140955155291534e-5
3.9999999999999996e-5 1.8738131458572457e-1 1.328727806251025e-1 1.8738131458572457e-1 -1.3287278062510252e-3 -2.48978763061923e-4 5.450853396062208e-2 1.3287278062510252e-3 7.242700475145688e-5 1.328727806251025e-1 1.328727806251025e-3 1.7655175831046612e-4
4.9999999999999996e-5 2.4868988716485474e-1 1.9078133389497862e-1 2.4868988716485474e-1 -1.9078133389497864e-3 -4.7445388399502714e-4 5.790855326987612e-2 1.9078133389497864e-3 1.1047871036755393e-4 1.9078133389497862e-1 1.9078133389497862e-3 3.639751736274732e-4
5.9999999999999995e-5 3.0901699437494734e-1 2.4989916413496296e-1 3.0901699437494734e-1 -2.49899164134963e-3 -7.722308859779791e-4 5.911783023998435e-2 2.49899164134963e-3 1.4773496362444728e-4 2.4989916413496296e-1 2.4989916413496295e-3 6.244959223535315e-4
7e-5 3.6812455268467786e-1 3.090118584098204e-1 3.6812455268467786e-1 -3.0901185840982045e-3 -1.1375485215137616e-3 5.9112694274857464e-2 3.0901185840982045e-3 1.8266523513485257e-4 3.090118584098204e-1 3.0901185840982036e-3 9.548832863789087e-4
7.999999999999999e-5 4.257792915650726e-1 3.673955749874465e-1 4.257792915650726e-1 -3.673955749874466e-3 -1.5642942764229751e-3 5.8383716577626144e-2 3.673955749874466e-3 2.1449919121941074e-4 3.673955749874465e-1 3.673955749874465e-3 1.3497950852035642e-3
8.999999999999999e-5 4.817536741017152e-1 4.245746245445809e-1 4.817536741017152e-1 -4.245746245445809e-3 -2.045403853047081e-3 5.7179049557134376e-2 4.245746245445809e-3 2.4276773497536314e-4 4.245746245445809e-1 4.245746245445809e-3 1.8026361180717185e-3
9.999999999999999e-5 5.358267949789965e-1 4.802007097617887e-1 5.358267949789965e-1 -4.802007097617887e-3 -2.573044072582986e-3 5.56260852172078e-2 4.802007097617887e-3 2.671168560257293e-4 4.802007097617887e-1 4.802007097617887e-3 2.3059272165572562e-3
1.0999999999999999e-4 5.87785252292473e-1 5.339929810271309e-1 5.87785252292473e-1 -5.339929810271309e-3 -3.1387319907544187e-3 5.3792271265342084e-2 5.339929810271309e-3 2.8724695289200094e-4 5.339929810271309e-1 5.339929810271309e-3 2.8514850378624176e-3
1.1999999999999999e-4 6.374239897486896e-1 5.857084853879101e-1 6.374239897486896e-1 -5.857084853879102e-3 -3.733446395856238e-3 5.171550436077943e-2 5.857084853879102e-3 3.0290209730223985e-4 5.857084853879101e-1 5.857084853879101e-3 3.4305442985539973e-3
1.3e-4 6.845471059286885e-1 6.351277956582994e-1 6.845471059286885e-1 -6.351277956582995e-3 -4.347748944127564e-3 4.941931027038926e-2 6.351277956582995e-3 3.138757759498589e-4 6.351277956582994e-1 6.351277956582994e-3 4.033873168177705e-3
1.4e-4 7.289686274214114e-1 6.820482115398554e-1 7.289686274214114e-1 -6.820482115398555e-3 -4.9719174860143696e-3 4.6920415881556043e-2 6.820482115398555e-3 3.2001985736721536e-4 6.820482115398554e-1 6.8204821153985545e-3 4.651897628647154e-3
1.5e-4 7.705132427757891e-1 7.262807271578223e-1 7.705132427757891e-1 -7.262807271578225e-3 -5.596089182479319e-3 4.423251561796693e-2 7.262807271578225e-3 3.212522360703676e-4 7.262807271578223e-1 7.262807271578223e-3 5.274836946408952e-3
